<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
CNYRUB;D;20220811;0;9.1450840;;;9.1480589;
CNYRUB;D;20220811;0;8.9714447;;;8.9633652;
CNYRUB;D;20220811;0;8.9634394;;;8.9602925;
CNYRUB;D;20220811;0;9.0485938;;;8.9789132;
CNYRUB;D;20220811;0;8.9805307;;;8.9603953;
CNYRUB;D;20220811;0;8.9623689;;;8.9848793;
CNYRUB;D;20220811;0;9.0553635;;;9.0910440;
CNYRUB;D;20220811;0;9.0825293;;;8.9859460;
CNYRUB;D;20220811;0;9.0043631;;;8.9956358;
CNYRUB;D;20220811;0;9.0315589;;;9.0106694;
CNYRUB;D;20220811;0;8.9109499;;;8.9934266;
CNYRUB;D;20220811;0;8.9936344;;;9.1153949;
CNYRUB;D;20220811;0;9.0858635;;;9.0629684;
CNYRUB;D;20220811;0;8.9638182;;;8.9979662;
CNYRUB;D;20220811;0;8.9072312;;;8.9907879;
CNYRUB;D;20220811;0;8.9916185;;;8.9850990;
CNYRUB;D;20220811;0;8.9850990;;;8.9857810;
CNYRUB;D;20220811;0;8.9858255;;;8.9850990;
CNYRUB;D;20220812;0;8.9867003;;;8.9854696;
CNYRUB;D;20220812;0;8.9828749;;;8.9877975;
CNYRUB;D;20220812;0;8.9873971;;;8.9871455;
CNYRUB;D;20220812;0;8.9876640;;;8.9878864;
CNYRUB;D;20220812;0;8.9845800;;;8.9880643;
CNYRUB;D;20220812;0;8.9885833;;;8.9857986;
CNYRUB;D;20220812;0;8.9848054;;;8.9902112;
CNYRUB;D;20220812;0;8.9912494;;;8.9860719;
CNYRUB;D;20220812;0;8.9859383;;;8.9854640;
CNYRUB;D;20220812;0;8.9852413;;;8.9979960;
CNYRUB;D;20220812;0;8.9990796;;;8.9842533;
CNYRUB;D;20220812;0;8.9605070;;;8.9646315;
CNYRUB;D;20220812;0;9.0242773;;;9.0396319;
CNYRUB;D;20220812;0;9.0372712;;;9.0443686;
CNYRUB;D;20220812;0;8.9701736;;;9.0432519;
CNYRUB;D;20220812;0;9.0442605;;;9.0404782;
CNYRUB;D;20220812;0;9.0329136;;;9.1589884;
CNYRUB;D;20220812;0;9.1570867;;;8.9982934;
CNYRUB;D;20220812;0;8.9982934;;;9.0366360;
CNYRUB;D;20220812;0;8.9543938;;;8.9729329;
CNYRUB;D;20220812;0;8.9225965;;;9.0100111;
CNYRUB;D;20220812;0;8.9729329;;;8.9729329;
CNYRUB;D;20220813;0;9.0100111;;;9.0100111;
CNYRUB;D;20220814;0;9.0100111;;;9.0100111;
CNYRUB;D;20220814;0;9.0100111;;;9.0100111;
CNYRUB;D;20220815;0;9.0100111;;;9.0100111;
CNYRUB;D;20220815;0;9.0100111;;;9.1204449;
CNYRUB;D;20220815;0;9.1199075;;;9.1211384;
CNYRUB;D;20220815;0;9.1283907;;;9.1283907;
CNYRUB;D;20220815;0;9.0291464;;;8.9796602;
CNYRUB;D;20220815;0;8.9797648;;;8.9719677;
CNYRUB;D;20220815;0;8.9715233;;;8.9836948;
CNYRUB;D;20220815;0;8.9832658;;;9.0617744;
CNYRUB;D;20220815;0;9.0509783;;;9.0481682;
CNYRUB;D;20220815;0;9.0507968;;;9.0492953;
CNYRUB;D;20220815;0;9.1390582;;;9.0669799;
CNYRUB;D;20220815;0;9.0672942;;;9.0907680;
CNYRUB;D;20220815;0;9.0905746;;;9.0700938;
CNYRUB;D;20220815;0;9.0700938;;;9.0217231;
CNYRUB;D;20220815;0;9.0956111;;;9.0951115;
CNYRUB;D;20220815;0;9.0952592;;;8.9599645;
CNYRUB;D;20220815;0;9.0270350;;;9.0261016;
CNYRUB;D;20220815;0;8.8630220;;;8.9720868;
CNYRUB;D;20220815;0;8.9351647;;;8.9345049;
CNYRUB;D;20220816;0;8.9714244;;;9.0811194;
CNYRUB;D;20220816;0;9.0808536;;;9.0799084;
CNYRUB;D;20220816;0;8.8606660;;;8.8606660;
CNYRUB;D;20220816;0;8.9345049;;;9.0524257;
CNYRUB;D;20220816;0;9.0527357;;;9.0548328;
CNYRUB;D;20220816;0;9.0325109;;;9.0362865;
CNYRUB;D;20220816;0;9.0383817;;;9.0495070;
CNYRUB;D;20220816;0;9.0647800;;;9.0596003;
CNYRUB;D;20220816;0;9.0603077;;;9.0414303;
CNYRUB;D;20220816;0;9.0217023;;;9.0286985;
CNYRUB;D;20220816;0;9.0075425;;;9.0253791;
CNYRUB;D;20220816;0;9.0260985;;;9.0298991;
CNYRUB;D;20220816;0;9.0276595;;;8.8508608;
CNYRUB;D;20220816;0;8.8887416;;;8.9727420;
CNYRUB;D;20220816;0;8.9818771;;;9.0328284;
CNYRUB;D;20220816;0;9.0323864;;;8.9359382;
CNYRUB;D;20220816;0;8.8770038;;;8.9780430;
CNYRUB;D;20220816;0;8.9958005;;;8.9039581;
CNYRUB;D;20220816;0;8.9548939;;;8.9535741;
CNYRUB;D;20220816;0;8.8427755;;;8.9576427;
CNYRUB;D;20220817;0;8.9134438;;;8.9502762;
CNYRUB;D;20220817;0;8.9502762;;;9.0596685;
CNYRUB;D;20220817;0;9.0594475;;;9.0589024;
CNYRUB;D;20220817;0;8.9134438;;;8.9746593;
CNYRUB;D;20220817;0;8.9747035;;;8.9738222;
CNYRUB;D;20220817;0;8.9747477;;;8.9742615;
CNYRUB;D;20220817;0;8.8112548;;;8.9669909;
CNYRUB;D;20220817;0;8.9574123;;;8.9115917;
CNYRUB;D;20220817;0;8.9074800;;;8.9197481;
CNYRUB;D;20220817;0;8.9228455;;;8.9495687;
CNYRUB;D;20220817;0;8.9365851;;;8.9398402;
CNYRUB;D;20220817;0;8.9122439;;;8.8171900;
CNYRUB;D;20220817;0;8.9407562;;;8.8763465;
CNYRUB;D;20220817;0;8.8801334;;;8.9094693;
CNYRUB;D;20220817;0;8.9065175;;;8.8326843;
CNYRUB;D;20220817;0;8.8946584;;;8.8679078;
CNYRUB;D;20220817;0;8.8679078;;;8.8662075;
CNYRUB;D;20220817;0;8.7538164;;;8.7315634;
CNYRUB;D;20220817;0;8.8126844;;;8.8145045;
CNYRUB;D;20220818;0;8.8145045;;;8.9210767;
CNYRUB;D;20220818;0;8.9224915;;;8.9184573;
CNYRUB;D;20220818;0;8.7309195;;;8.7309195;
CNYRUB;D;20220818;0;8.7309195;;;8.9455202;
